0.15,1338.2,5.0,204.0,110.483623505,14809.0,0,8949.0,56587.0,5763.0,1115.1,5.0,62727.0,375858,117687922,83,1131,13,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5014,0,0,0,28,7,0,0,20,0,18,0,6375677,4742721536,10805,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,35.0,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262072973.0,req_active,52856709.0,mds_getattr,936.0,mds_getattr_lock,204826613.0,mds_close,1915605433.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371587793.0,obd_ping,394928.0,seq_query,75384.0,close,1884580.0,create,16.0,getattr,4.0,intent_lock,12456745.0,rename,14.0,setattr,2000516.0,read_page,5044.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:42 2020
0.15,1192.7,4.0,204.0,196.314400673,26394.0,0,8949.0,56587.0,10177.0,994.3,4.0,62727.0,313215,211421616,130,1849,14,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5064,0,0,0,30,11,0,0,20,0,18,0,6375677,4742721536,10815,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,20.5,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262076341.0,req_active,52856719.0,mds_getattr,936.0,mds_getattr_lock,204827234.0,mds_close,1915606259.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371588051.0,obd_ping,394928.0,seq_query,75384.0,close,1884583.0,create,16.0,getattr,4.0,intent_lock,12456771.0,rename,14.0,setattr,2000516.0,read_page,5045.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:43 2020
0.15,1708.8,5.0,204.0,237.911219597,31906.0,0,8949.0,56587.0,12266.0,1426.1,3.0,62727.0,295317,250481776,224,2149,16,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5115,0,0,0,31,12,0,0,20,0,18,0,6375677,4742721536,10831,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,10.7,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262078505.0,req_active,52856725.0,mds_getattr,936.0,mds_getattr_lock,204828014.0,mds_close,1915606814.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371588051.0,obd_ping,394928.0,seq_query,75384.0,close,1884585.0,create,16.0,getattr,4.0,intent_lock,12456781.0,rename,14.0,setattr,2000516.0,read_page,5045.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:44 2020
0.15,762.5,3.0,204.0,342.722572327,46109.0,0,8949.0,56587.0,17795.0,635.4,3.0,62727.0,331113,364907632,271,3022,17,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5146,0,0,0,33,16,0,0,20,0,18,0,6375677,4742721536,10841,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,9.8,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262080608.0,req_active,52856731.0,mds_getattr,936.0,mds_getattr_lock,204828675.0,mds_close,1915607383.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371588051.0,obd_ping,394928.0,seq_query,75384.0,close,1884587.0,create,16.0,getattr,4.0,intent_lock,12456791.0,rename,14.0,setattr,2000516.0,read_page,5045.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:45 2020
0.15,1109.4,4.0,204.0,469.177243233,62776.0,0,8949.0,56587.0,24542.0,926.8,3.0,62727.0,286368,497552496,318,4034,18,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5178,0,0,0,35,21,0,0,20,0,18,0,6375677,4742721536,10851,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,9.3,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262082431.0,req_active,52856737.0,mds_getattr,936.0,mds_getattr_lock,204829171.0,mds_close,1915607892.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371588051.0,obd_ping,394928.0,seq_query,75384.0,close,1884589.0,create,16.0,getattr,4.0,intent_lock,12456801.0,rename,14.0,setattr,2000516.0,read_page,5045.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:46 2020
0.15,24.4,1.0,208.0,585.586888313,78529.0,0,8949.0,56587.0,30692.0,12.2,1.0,62727.0,375858,616042288,365,4940,19,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5211,0,0,0,35,26,0,0,20,0,18,0,6375677,4742721536,10860,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,8.7,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262084267.0,req_active,52856743.0,mds_getattr,936.0,mds_getattr_lock,204829670.0,mds_close,1915608414.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371588051.0,obd_ping,394928.0,seq_query,75384.0,close,1884591.0,create,16.0,getattr,4.0,intent_lock,12456811.0,rename,14.0,setattr,2000516.0,read_page,5045.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:47 2020
0.15,1419.5,6.0,204.0,663.224611282,88910.0,0,8949.0,56587.0,34771.0,1183.3,6.0,62727.0,465348,701241200,412,5596,20,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5240,0,0,0,37,30,0,0,20,0,18,0,6375677,4742721536,10868,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,8.3,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262086797.0,req_active,52856750.0,mds_getattr,936.0,mds_getattr_lock,204830405.0,mds_close,1915609109.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371588441.0,obd_ping,394928.0,seq_query,75384.0,close,1884593.0,create,16.0,getattr,4.0,intent_lock,12456821.0,rename,14.0,setattr,2000516.0,read_page,5045.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:48 2020
0.15,550.7,2.0,204.0,682.35880661,91456.0,0,8949.0,56587.0,35788.0,458.9,3.0,62727.0,447450,716709104,459,5718,21,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5397,0,0,0,39,30,0,0,20,0,18,0,6375677,4742721536,11055,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,7.6,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262088623.0,req_active,52856756.0,mds_getattr,936.0,mds_getattr_lock,204830908.0,mds_close,1915609638.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371588441.0,obd_ping,394928.0,seq_query,75384.0,close,1884595.0,create,16.0,getattr,4.0,intent_lock,12456831.0,rename,14.0,setattr,2000516.0,read_page,5045.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:49 2020
0.15,2210.7,9.0,204.0,687.231966972,92120.0,0,8949.0,56587.0,36029.0,1846.2,3.0,62727.0,599583,721952688,505,5760,22,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5424,0,0,0,39,31,0,0,20,0,18,0,6375677,4742721536,11131,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,7.0,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262090467.0,req_active,52856762.0,mds_getattr,936.0,mds_getattr_lock,204831426.0,mds_close,1915610152.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371588441.0,obd_ping,394928.0,seq_query,75384.0,close,1884597.0,create,16.0,getattr,4.0,intent_lock,12456841.0,rename,14.0,setattr,2000516.0,read_page,5045.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:50 2020
0.15,1196.3,4.0,204.0,796.907945633,107036.0,0,8949.0,56587.0,41729.0,997.8,3.0,62727.0,483246,841359280,552,6671,23,0,36864,0,31092,31090,27858,27845,34817,27858,1077936128,5455,0,0,0,42,33,0,0,20,0,18,0,6375677,4742721536,11140,18446744073709551615,94413286645760,94413286649696,140726963842912,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94413288750400,94413288751128,94413309415424,140726963845240,140726963845298,140726963845298,140726963847146,0,6.8,0.5,4096,131072,6291456,4096,16384,4194304,req_waittime,32761815126.0,req_active,11452237.0,read_bytes,1.84131089613e+12,write_bytes,16106127360.0,ost_setattr,367627258.0,ost_read,31416687109.0,ost_write,265359379.0,ost_connect,1089.0,ldlm_cancel,419819301.0,obd_ping,308390.0,0.0,0.0,0.0,0.0,0.0,3671.0,req_waittime,42262092590.0,req_active,52856768.0,mds_getattr,936.0,mds_getattr_lock,204832014.0,mds_close,1915610725.0,mds_readpage,87144.0,mds_connect,356.0,mds_get_root,222.0,mds_statfs,225.0,mds_getxattr,183119053.0,ldlm_cancel,371588441.0,obd_ping,394928.0,seq_query,75384.0,close,1884599.0,create,16.0,getattr,4.0,intent_lock,12456851.0,rename,14.0,setattr,2000516.0,read_page,5045.0,unlink,1059481.0,getxattr,171916.0,intent_getattr_async,11.0,revalidate_lock,1564954.0,39,Mon Dec 14 20:03:51 2020
