16.14,88.7Mbps,10.0,220.0,9.53674316406e-07,9.0,0,8949.0,56587.0,1.0,44.3Mbps,7.0,62727.0,322172,9773,9771,2416,2402,34818,2416,1077936128,4243,0,143,0,25,5,0,0,20,0,18,0,505069,3654635520,9953,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,34.0,1.0,4096,131072,6291456,4096,16384,4194304,8808691260.0,570948.0,4733272064.0,57464061952.0,2155804.0,496371940.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,3072.0,2
3.88,2837.9Mbps,147.5,106.0,15.3956298828,1892.0,0,4474.5,28293.5,301.0,2351.6Mbps,85.0,31363.5,827474,9773,9771,2416,2402,34818,2416,1077936128,5030,0,145,0,48,10,0,0,20,0,19,0,505069,3655688192,10636,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,59.0,1.1,4096,131072,6291456,4096,16384,4194304,8810365783.0,571048.0,4744806400.0,57464061952.0,2155804.0,498046463.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,4608.0,2
2.56666666667,2482.0Mbps,98.3333333333,70.6666666667,14.2243967056,1620.0,0,2983.0,18862.3333333,221.0,2068.5Mbps,30.0,20909.0,267390,9773,9771,2416,2402,34818,2416,1077936128,5067,0,145,0,50,11,0,0,20,0,18,0,505069,3655688192,10619,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,62.0,1.1,4096,131072,6291456,4096,16384,4194304,8811594305.0,571119.0,4753195008.0,57464061952.0,2155804.0,499274985.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,6912.0,2
1.7225,2347.2Mbps,73.75,53.0,14.1902589798,1781.0,0,2237.25,14146.75,220.0,1956.1Mbps,140.0,15681.75,1247537,9773,9771,2416,2402,34818,2416,1077936128,5075,0,145,0,51,14,0,0,20,0,18,0,505069,3655688192,10619,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,65.0,1.1,4096,131072,6291456,4096,16384,4194304,8812817818.0,571191.0,4761583616.0,57464061952.0,2155804.0,500498498.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,4864.0,2
1.378,2086.3Mbps,59.0,43.2,14.7750883102,1793.0,0,1789.8,11317.4,238.0,1738.7Mbps,195.0,12545.4,1745518,9773,9771,2416,2402,34818,2416,1077936128,5076,0,145,0,52,16,0,0,20,0,18,0,505069,3655688192,10619,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,68.0,1.1,4096,131072,6291456,4096,16384,4194304,8814044858.0,571263.0,4769972224.0,57464061952.0,2155804.0,501725538.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,7168.0,2
1.14833333333,1941.5Mbps,49.1666666667,36.0,13.8358592987,1632.0,0,1491.5,9431.16666667,199.0,1618.0Mbps,199.0,10454.5,1786560,9773,9771,2416,2402,34818,2416,1077936128,5076,0,145,0,52,18,0,0,20,0,18,0,505069,3655688192,10619,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,70.0,1.1,4096,131072,6291456,4096,16384,4194304,8815452945.0,571345.0,4779409408.0,57464061952.0,2155804.0,503133625.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,4864.0,2
0.984285714286,1941.8Mbps,44.1428571429,30.8571428571,15.9743967056,1747.0,0,1278.42857143,8083.85714286,204.0,1618.2Mbps,70.0,8961.0,556921,9773,9771,2416,2402,34818,2416,1077936128,5077,0,145,0,53,19,0,0,20,0,18,0,505069,3655688192,10619,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,36.0,1.1,4096,131072,6291456,4096,16384,4194304,8816371462.0,571398.0,4785700864.0,57464061952.0,2155804.0,504052142.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,8.0,3072.0,2
0.86125,1767.0Mbps,38.625,27.0,11.9784431458,1497.0,0,1118.625,7073.375,104.0,1472.5Mbps,161.0,7840.875,1442795,9773,9771,2416,2402,34818,2416,1077936128,5077,0,145,0,54,20,0,0,20,0,18,0,505069,3655688192,10619,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,37.5,1.1,4096,131072,6291456,4096,16384,4194304,8817799500.0,571480.0,4795138048.0,57464061952.0,2155804.0,505480180.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,5376.0,2
0.765555555556,1763.9Mbps,36.1111111111,24.0,14.0577545166,1644.0,0,994.333333333,6287.44444444,110.0,1469.9Mbps,154.0,6969.66666667,1382235,9773,9771,2416,2402,34818,2416,1077936128,5078,0,145,0,54,23,0,0,20,0,18,0,505069,3655688192,10619,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,38.5,1.1,4096,131072,6291456,4096,16384,4194304,8819036397.0,571552.0,4803526656.0,57464061952.0,2155804.0,506717077.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,7680.0,2
0.689,2456.0Mbps,32.5,21.2,13.6887140274,1530.0,0,894.9,5658.7,205.0,2046.7Mbps,74.0,6272.7,660066,9773,9771,2416,2402,34818,2416,1077936128,5107,0,145,0,55,24,0,0,20,0,18,0,505069,3655688192,10761,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,39.5,1.1,4096,131072,6291456,4096,16384,4194304,8820228953.0,571624.0,4811915264.0,57464061952.0,2155804.0,507909633.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,5632.0,2
0.626363636364,2096.9Mbps,29.5454545455,19.6363636364,12.4520053864,1618.0,0,813.545454545,5144.27272727,90.0,1747.5Mbps,228.0,5702.45454545,2414328,9773,9771,2416,2402,34818,2416,1077936128,5107,0,145,0,56,26,0,0,20,0,18,0,505069,3655688192,10761,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,41.0,1.1,4096,131072,6291456,4096,16384,4194304,8821437386.0,571696.0,4820303872.0,57464061952.0,2155804.0,509118066.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,3584.0,2
0.574166666667,1669.4Mbps,28.4166666667,18.3333333333,8.48987197876,1009.0,0,745.75,4715.58333333,42.0,1391.2Mbps,240.0,5227.25,4125489,9773,9771,2416,2402,34818,2416,1077936128,5108,0,145,0,58,26,0,0,20,0,18,0,505069,3655688192,10761,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,42.0,1.1,4096,131072,6291456,4096,16384,4194304,8822660928.0,571768.0,4828692480.0,57464061952.0,2155804.0,510341608.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,5888.0,2
0.53,1769.8Mbps,26.2307692308,16.9230769231,9.01235961914,928.0,0,688.384615385,4352.84615385,27.0,1474.9Mbps,108.0,4825.15384615,2018772,9773,9771,2416,2402,34818,2416,1077936128,5108,0,145,0,58,27,0,0,20,0,18,0,505069,3655688192,10761,18446744073709551615,93877361561600,93877361565536,140736620683936,0,0,0,0,2,16800973,0,0,0,17,1,0,0,4,0,0,93877363666240,93877363666968,93877364592640,140736620689243,140736620689293,140736620689293,140736620691434,0,43.0,1.1,4096,131072,6291456,4096,16384,4194304,8823763254.0,571831.0,4836032512.0,57464061952.0,2155804.0,511443934.0,8306240952.0,10641.0,743.0,2333613.0,56224.0,9.0,8448.0,2
