14.22,100.6Mbps,10.0,220.0,9.53674316406e-07,2.0,0,8949.0,56587.0,1.0,50.3Mbps,0,62727.0,0,28900,28899,13345,1468,34816,13345,1077936128,3578,0,76,0,21,7,0,0,20,0,18,0,1068452,3654635520,9369,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,0.0,1.0,4096,131072,6291456,4096,16384,4194304,22324544820.0,4301566.0,1.89627846656e+11,228666145.0,21509469637.0,5841.0,357678421.0,904320.0,4.0,0.0,10
0.11,270.1Mbps,22.5,108.0,3.17481613159,422.0,0,4474.5,28293.5,85.0,225.1Mbps,45.0,31363.5,3758580,28900,28899,13345,1468,34816,13345,1077936128,4948,0,78,0,42,10,0,0,20,0,18,0,1068452,3654635520,10572,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,58.0,1.1,4096,131072,6291456,4096,16384,4194304,22325417862.0,4301674.0,1.896393728e+11,228666145.0,21510342679.0,5841.0,357678421.0,904320.0,4.0,0.0,10
0.0633333333333,1090.5Mbps,34.6666666667,70.6666666667,10.2071800232,1250.0,0,2983.0,18862.3333333,47.0,908.8Mbps,99.0,20909.0,1696631,28900,28899,13345,1468,34816,13345,1077936128,5577,0,78,0,51,10,0,0,20,0,18,0,1068452,3655688192,10999,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,61.0,1.1,4096,131072,6291456,4096,16384,4194304,22326101382.0,4301736.0,1.89647753216e+11,228666145.0,21511026199.0,5841.0,357678421.0,904320.0,5.0,0.0,10
0.0475,1024.3Mbps,38.5,54.0,8.49175930023,1050.0,0,2237.25,14146.75,40.0,853.6Mbps,154.0,15681.75,3278136,28900,28899,13345,1468,34816,13345,1077936128,5580,0,78,0,52,11,0,0,20,0,18,0,1068452,3655688192,10999,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,63.0,1.1,4096,131072,6291456,4096,16384,4194304,22326805979.0,4301803.0,1.89657174016e+11,228666145.0,21511730796.0,5841.0,357678421.0,904320.0,5.0,0.0,10
0.038,1786.2Mbps,49.0,42.4,18.1258325577,2148.0,0,1789.8,11317.4,122.0,1488.5Mbps,176.0,12545.4,1573327,28900,28899,13345,1468,34816,13345,1077936128,5587,0,78,0,54,13,0,0,20,0,18,0,1068452,3655688192,10999,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,67.0,1.1,4096,131072,6291456,4096,16384,4194304,22327497966.0,4301890.0,1.89665562624e+11,228666145.0,21512422783.0,5841.0,357678421.0,904320.0,6.0,0.0,10
0.0316666666667,1799.2Mbps,47.1666666667,36.0,15.8739700317,1897.0,0,1491.5,9431.16666667,114.0,1499.3Mbps,205.0,10454.5,1836551,28900,28899,13345,1468,34816,13345,1077936128,5589,0,78,0,56,14,0,0,20,0,18,0,1068452,3655688192,10999,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,70.0,1.1,4096,131072,6291456,4096,16384,4194304,22328095979.0,4301949.0,1.89673926656e+11,228666145.0,21513020796.0,5841.0,357678421.0,904320.0,6.0,0.0,10
0.0271428571429,1829.2Mbps,45.8571428571,30.8571428571,15.496468544,1864.0,0,1278.42857143,8083.85714286,111.0,1524.4Mbps,249.0,8961.0,2233470,28900,28899,13345,1468,34816,13345,1077936128,5590,0,78,0,56,16,0,0,20,0,18,0,1068452,3655688192,10999,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,72.0,1.1,4096,131072,6291456,4096,16384,4194304,22328866911.0,4302011.0,1.8968131584e+11,228666145.0,21513791728.0,5841.0,357678421.0,904320.0,0.0,0.0,10
0.02,1916.5Mbps,41.125,27.0,15.9980134964,1868.0,0,1118.625,7073.375,155.0,1597.1Mbps,235.0,7840.875,2104481,28900,28899,13345,1468,34816,13345,1077936128,5590,0,78,0,56,18,0,0,20,0,18,0,1068452,3655688192,10999,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,74.0,1.1,4096,131072,6291456,4096,16384,4194304,22329609859.0,4302084.0,1.89690712064e+11,228666145.0,21514534676.0,5841.0,357678421.0,904320.0,6.0,0.0,10
0.0177777777778,2836.1Mbps,38.4444444444,23.5555555556,16.7544879913,1911.0,0,994.333333333,6287.44444444,131.0,2363.4Mbps,176.0,6969.66666667,1575487,28900,28899,13345,1468,34816,13345,1077936128,5591,0,78,0,57,21,0,0,20,0,18,0,1068452,3655688192,10999,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,39.0,1.1,4096,131072,6291456,4096,16384,4194304,22330236288.0,4302151.0,1.89699125248e+11,228666145.0,21515161105.0,5841.0,357678421.0,904320.0,5.0,0.0,10
0.016,2487.7Mbps,34.6,21.2,14.7695703506,1678.0,0,894.9,5658.7,122.0,2073.0Mbps,116.0,6272.7,1030678,28900,28899,13345,1468,34816,13345,1077936128,5619,0,78,0,57,23,0,0,20,0,18,0,1068452,3655688192,11009,18446744073709551615,94060294434816,94060294438752,140725316315680,0,0,0,0,2,16800973,0,0,0,17,0,0,0,1,0,0,94060296539456,94060296540184,94060307271680,140725316319358,140725316319409,140725316319409,140725316321258,0,40.0,1.1,4096,131072,6291456,4096,16384,4194304,22330930327.0,4302232.0,1.89707497472e+11,228666145.0,21515855144.0,5841.0,357678421.0,904320.0,6.0,0.0,10
