0.21,6754.0Mbps,10.0,224.0,9.53674316406e-07,2.0,0,8949.0,56587.0,1.0,3377.0Mbps,0,62727.0,0,5459,5454,13345,1468,34816,13345,1077936128,3303,0,58,0,22,2,0,0,20,0,18,0,1124577,3652468736,9027,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,9.3,0.9,4096,131072,6291456,4096,16384,4194304,23380731159.0,4750865.0,2.01649778688e+11,272277375.0,22417931139.0,5841.0,418240569.0,904320.0,0.0,0.0,28
0.065,10167.7Mbps,18.5,102.0,4.8750295639,585.0,0,4474.5,28293.5,111.0,8490.1Mbps,0,31363.5,0,5459,5454,13345,1468,34816,13345,1077936128,4314,0,59,0,35,4,0,0,20,0,18,0,1124577,3654635520,10066,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,14.3,1.0,4096,131072,6291456,4096,16384,4194304,23380795875.0,4751177.0,2.01649778688e+11,272309387.0,22417931139.0,5841.0,418240569.0,904320.0,0.0,0.0,28
0.0433333333333,14444.8Mbps,16.6666666667,68.0,33.5,4017.0,0,2983.0,18862.3333333,621.0,12052.5Mbps,0,20909.0,0,5459,5454,13345,1468,34816,13345,1077936128,4626,0,59,0,48,8,0,0,20,0,18,0,1124577,3654635520,10327,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,15.2,1.0,4096,131072,6291456,4096,16384,4194304,23380846549.0,4751413.0,2.01649778688e+11,272338116.0,22417931139.0,5841.0,418240569.0,904320.0,0.0,0.0,28
0.0325,13046.4Mbps,12.5,51.0,30.375,3645.0,0,2237.25,14146.75,533.0,10880.2Mbps,0,15681.75,0,5459,5454,13345,1468,34816,13345,1077936128,4920,0,59,0,59,11,0,0,20,0,18,0,1124577,3655688192,10672,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,14.6,1.1,4096,131072,6291456,4096,16384,4194304,23380920704.0,4751796.0,2.01649778688e+11,272372120.0,22417931139.0,5841.0,418240569.0,904320.0,0.0,0.0,28
0.026,13262.9Mbps,10.0,40.8,46.5,5579.0,0,1789.8,11317.4,831.0,11082.4Mbps,0,12545.4,0,5459,5454,13345,1468,34816,13345,1077936128,4922,0,59,0,62,15,0,0,20,0,18,0,1124577,3655688192,10672,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,13.0,1.1,4096,131072,6291456,4096,16384,4194304,23380975784.0,4752033.0,2.01649778688e+11,272403108.0,22417931139.0,5841.0,418240569.0,904320.0,0.0,0.0,28
0.0216666666667,15266.2Mbps,8.33333333333,34.0,33.375,4003.0,0,1491.5,9431.16666667,607.0,12738.8Mbps,0,10454.5,0,5459,5454,13345,1468,34816,13345,1077936128,4951,0,59,0,64,18,0,0,20,0,18,0,1124577,3655688192,10681,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,13.8,1.1,4096,131072,6291456,4096,16384,4194304,23381040171.0,4752312.0,2.01649778688e+11,272434689.0,22417931139.0,5841.0,418240569.0,904320.0,0.0,0.0,28
0.0185714285714,2375.4Mbps,8.42857142857,29.1428571429,27.5,3292.0,0,1278.42857143,8083.85714286,474.0,1980.3Mbps,0,8961.0,0,5459,5454,13345,1468,34816,13345,1077936128,4975,0,59,0,66,19,0,0,20,0,18,0,1124577,3655688192,10688,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,12.4,1.1,4096,131072,6291456,4096,16384,4194304,23381456985.0,4755805.0,2.01649778688e+11,272458645.0,22417931139.0,5841.0,418609174.0,904320.0,0.0,0.0,28
0.01625,16763.0Mbps,7.875,25.5,45.5,5451.0,0,1118.625,7073.375,743.0,14007.1Mbps,0,7840.875,0,5459,5454,13345,1468,34816,13345,1077936128,4977,0,59,0,68,24,0,0,20,0,18,0,1124577,3655688192,10688,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,11.7,1.1,4096,131072,6291456,4096,16384,4194304,23381518671.0,4756077.0,2.01649778688e+11,272490911.0,22417931139.0,5841.0,418609174.0,904320.0,0.0,0.0,28
0.0144444444444,15181.9Mbps,7.0,23.5555555556,24.2444820404,2910.0,0,994.333333333,6287.44444444,455.0,405.3Mbps,1.0,6969.66666667,241083,5459,5454,13345,1468,34816,13345,1077936128,5002,0,59,0,69,27,0,0,20,0,18,0,1124577,3655688192,10695,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,12.2,1.1,4096,131072,6291456,4096,16384,4194304,23381568226.0,4756312.0,2.01649778688e+11,272514988.0,22417931139.0,5841.0,418609174.0,904320.0,0.0,0.0,28
0.013,23287.6Mbps,7.8,20.4,39.1305179596,4684.0,0,894.9,5658.7,795.0,19457.1Mbps,1.0,6272.7,0,5459,5454,13345,1468,34816,13345,1077936128,5004,0,59,0,73,29,0,0,20,0,18,0,1124577,3655688192,10695,18446744073709551615,94588229578752,94588229582688,140729451999056,0,0,0,0,2,16800973,0,0,0,17,0,0,0,0,0,0,94588231683392,94588231684120,94588237635584,140729452001406,140729452001457,140729452001457,140729452003306,0,11.3,1.1,4096,131072,6291456,4096,16384,4194304,23381616300.0,4756531.0,2.01649778688e+11,272540044.0,22417931139.0,5841.0,418609174.0,904320.0,0.0,0.0,28
